scode,sname,b,c,t,y,p,st,sh,r,mg,bps,xsmll,pn
831888,垦丰种业,0.84,0.72,1695369704,-14.93498409,362651957.4,-21.16773237,"""-""",37.09,2.26,0.35308748,45.19375976,-
831959,香塘担保,0.1366,"""-""",29866921.95,-7.22253036,40966195.47,77.76452122,-30.7345,9.71,1.29,0.2471711,"""-""",-
831760,玉如意,0.39,0.36,43717304.18,7.70604098,8096552.88,47.82451236,"""-""",34.86,1.3,0.65022331,39.25194513,-
831620,云建筑,0.08,0.06,51439989.77,12.74068603,2781400.53,-42.09893534,"""-""",5.73,1.39,-0.10311394,49.31016632,-
831585,鸿业科技,0.39,0.3167,62622085.89,50.34425117,11008400.66,60.37035726,"""-""",13.43,3.16,0.4888494,94.23197797,-
831130,环宇装备,-0.1,-0.11,33128264.57,0.72003006,-5093101.67,-1237.918605,"""-""",-7.57,1.25,0.07017734,30.24720425,-
830964,润农节水,0.2,0.42,348164109.2,35.43716768,40008846.94,26.57411691,68.0004,12.78,3.47,-0.9262953,28.784811,-
830830,新昶虹,0.0034,0,55586165.82,-4.89092645,371820.23,-87.29379966,"""-""",0.26,1.12,0.12144731,31.56879585,-
830828,万绿生物,0.2,0.16,165533366.7,12.14834784,19429023.21,-1.05234961,"""-""",9.44,2.1,0.37707826,48.12116877,-
830815,蓝山科技,0.31,0.31,614425152.2,5.81504863,104809325.5,6.09481567,"""-""",15.11,2.2,0.16908233,39.17677878,-
603939,益丰药房,0.663,0.643,3733619135,31.21062488,223891074.2,27.2571397,36.5201,10.78,8.16804977,0.3858281,39.61718569,医药制造
830790,希迈气象,0.1,-0.1,12013490.78,-63.11547389,5211174.63,-38.75445905,"""-""",6.44,1.58,-0.05271291,47.8036234,-
2768,国恩股份,0.55,0.48,1282759501,71.02684823,130914335.9,81.22762443,70.0248,17.04,3.45796432,-0.05592605,19.04773468,化工行业
430335,华韩整形,0.3,0.35,542537272.7,60.38999545,23668116.82,-19.50969763,"""-""",13.39,2.17,0.22349067,57.88320657,-
430184,北方跃龙,-0.46,-0.55,7164952.75,-65.27232514,-19774741.97,-294.2392214,"""-""",-57,0.7,-0.63047327,71.13767903,-
2703,浙江世宝,0.0804,0.15,1136399278,35.65394072,63487549.38,18.57779092,5.7029,4.35,4.66510406,0.29133688,22.68387296,汽车行业
300381,溢多利,0.2959,0.2477,1512440992,114.9963962,113566059.4,58.10522869,39.0513,7.07,4.67012615,-0.10848711,39.32914837,农牧饲渔
601608,中信重工,-0.37,-0.4,3771394044,-6.19642144,-1583937279,-2656.069975,-265.0148,-19.94,1.6369131,-0.16447363,2.23531133,机械行业
300237,美晨生态,0.55,0.56,2950146669,63.60685334,446649165.5,113.5941454,131.4299,18.37,3.27308411,-0.46832735,33.41946542,园林工程
300173,智慧松德,0.13,0.09,732334723.2,43.07358645,74399891.18,1.09118204,1675.1102,4.61,2.80270396,-0.03946858,29.23901032,机械行业
2547,春兴精工,0.16,0.14,2535856457,19.74300004,163453191,-9.7772455,-31.4915,8.42,1.99482332,0.32787833,21.07630829,金属制品
600888,新疆众和,0.0471,-0.0152,5546881061,-27.27728195,39288234.99,59.25699993,-49.4016,1.2127,5.07780582,0.08680813,8.65389734,有色金属
600877,ST嘉陵,-0.4478,-0.4907,702790992.6,-33.86691096,-307786827,-92.5034597,-347.9852,"""-""",-0.47718479,-0.25907167,3.88037536,交运设备
756,新华制药,0.27,0.22,4014963066,11.61873776,122271549.7,47.20470385,-23.5997,6.31,4.34805169,0.96071727,24.94116197,医药制造
900933,华新B股,0.3,0.31,13525759490,1.91721913,451940413,339.818813,90.5731,4.61,6.67404889,2.06744803,26.28139858,水泥建材
600801,华新水泥,0.3,0.31,13525759490,1.91721913,451940413,339.818813,90.5731,4.61,6.67404889,2.06744803,26.28139858,水泥建材
872761,永基物业,-0.33,-0.42,68769134.54,3.34054768,-1666422.05,-268.3351873,"""-""",-19.34,1.59,-0.09,14.6357887,-
872758,昶檀股份,0.15,0.15,17375558.58,16.03928528,1470227.1,161.6236002,"""-""",13.39,1.17,0.24,28.38297588,-
872756,安浓园艺,0.15,"""-""",11740193.02,27.08807602,853518.7,-8.12652045,"""-""",14.4,1.26,-1.23,34.90352342,-
872754,中国珠宝,"""-""","""-""",1129941164,96.88753289,21940186.66,18.24953767,"""-""",16.81,1.52,0.32,5.02024223,-
872628,英迪迈,-0.05,-0.06,7442333.99,102.9669903,-513462.22,65.95430174,"""-""",-8.55,0.63,0.16,29.28713711,-
872430,华清环境,0.47,0.47,30174076.38,33.66531303,3907244.03,53.62924194,"""-""",29.37,1.69,0.64,56.80828849,-
872241,同方辐照,0.03,0.0346,6224931.58,8.79926706,471650.87,-20.25393339,"""-""",3.43,1.02,0.26,57.99759537,-
872219,联科云,1.17,1.1231,18300530.99,182.0936488,6506208.8,13114.6379,"""-""",75.85,1.57,0.27,46.39497113,-
872144,精一科技,0.39,0.37,12142250.17,50.98382857,1965896.26,-43.43568705,"""-""",28.33,1.58,0.13,60.02543645,-
871741,安泰科,0.16,"""-""",47679704.18,6.0355329,6786516.99,24.89937914,"""-""",4.9,3.93,0.02,46.64063662,-
872003,四维律动,0.11,0.11,72671525.51,44.8540532,1758593.47,-15.83127267,"""-""",10.37,1.06,-1.67,11.80439772,-
871640,德凯股份,0.24,0.2,101837787.8,25.30064532,6634210.51,170.006997,"""-""",36.02,1.08,"""-""",15.95778427,-
872482,长林管道,0.03,0.03,20058113.06,6.74861658,941556.06,-56.61544299,"""-""",2.91,1.12,0.08,48.66045804,-
871480,隆运环保,0.16,0.15,5973339.31,5.0847508,1601794.21,52.18459071,165.4048,12.41,1.2,"""-""",68.48243667,-
871085,捷信达,0.23,0.16,47790100.41,33.41876661,2332361.09,74.56109303,"""-""",17.51,1.47,0.16621943,24.43827876,-
871196,交大思诺,1.2,1.22,241840394.9,42.16705682,77920838.23,54.25926337,"""-""",23.1,5.73,1.01847337,75.17493951,-
870892,杭州路桥,1.3,1.28,1421699799,26.21714365,84381108.84,215.330908,"""-""",62.13,2.66,2.15116541,15.92065828,-
870686,国信节能,0.45,0.14,23958495.42,41.4060454,4731593.14,-20.32615438,"""-""",18.87,2.62,-1.84044527,29.9883017,-
870608,印象股份,0.2,0.2,80385451.42,4.81211886,16965379.03,-10.1979395,"""-""",13.96,1.52,0.30381054,42.03522293,-
870459,桑尔管理,0.73,0.91,43975848.8,45.46523939,10651121.86,93.31757065,"""-""",133.59,1.57,0.51041423,66.70453408,-
870491,龙兴钛业,0.36,0.3636,71610359.18,48.57716163,4006158.97,130.5267664,"""-""",37.13,1.14,0.22459421,25.72089501,-
870177,鸳鸯金楼,-0.31,-0.31,199147654.2,151.4352638,-29350083.4,-1.43536253,"""-""",-24.3,1.22,-0.3075202,16.93271863,-
839958,昂克传媒,0.7,0.6758,32735917.64,48.64367504,7601288.14,44.15080354,"""-""",37.71,2.25,-0.69739072,45.43444269,-
839675,湖北兴欣,0.13,"""-""",179752095,1.76303393,13119129.61,-9.16007639,"""-""",8,1.61,0.11596952,33.57020568,-
839725,惠丰钻石,0.2905,0.26,42802075.58,26.07422384,8715810.47,40.14020049,"""-""",13.17,2.18,-0.37532781,48.82529318,-
839513,信邦科技,0.52,0.97,17662864.19,38.47712526,3777405.66,36.84683264,"""-""",31.82,4.05,0.47131287,56.71332719,-
839489,同步天成,0.64,0.42,20410732.91,51.47715507,4304322.29,60.61724653,"""-""",35.92,2.16,0.12800529,60.18293828,-
839384,麦亚信,-0.1,-0.13,66319652.44,45.54039115,-3098850.27,-162.4172064,"""-""",-11.05,0.89,-0.33925887,27.2680358,-
871017,同岩科技,0.29,0.29,41894101.16,24.11258324,3596210.63,-25.85438416,-86.1172,15.79,1.98,-0.07594273,52.61899685,-
839303,美心门,0.07,0.07,135697351.9,29.45179364,3902097.85,35.20888592,"""-""",5.69,1.2624,1.04191758,13.1469057,-
871136,利达环保,0.06,0.05,84767990.88,-12.71029474,1872865.54,-28.52094812,"""-""",5.25,1.22,-0.00062847,28.42814494,-
839160,浙特电机,1.01,0.93,329495713.6,-1.22123263,32315790.6,-5.72632094,"""-""",16.1,5.57,0.59378741,21.75483229,-
838897,埃维股份,0.96,0.9,46895006.23,99.76041571,5106992.24,221.7465977,"""-""",44.59,2.63,1.00356368,37.7424174,-
838326,新高股份,0.14,0.12,166975040.1,47.93941129,14857103.75,1255.934173,"""-""",12.54,1.18,-0.22217669,20.6320185,-
838468,光华教育,0.6,0.6,72631250.5,93.9903485,12211630.46,93.32561369,"""-""",26.58,2.75,0.62465774,62.07850929,-
838470,斯维尔,0.36,0.34,86317296.88,31.54498008,13787908.71,400.0358514,136.3991,22.16,1.73,0.41987018,83.37022201,-
838248,港华装饰,0.3025,0.2843,205378586.2,6.74463091,11947755.34,-11.85209166,"""-""",13.86,2.33,-0.04038982,17.62810747,-
838137,太平盛世,0,-0.19,5344339.63,-47.03132165,4566.25,-99.56325915,"""-""",0.07,1.03,-0.62321716,40.35549908,-
838342,双友科技,0.16,0.05,83012542.7,62.57631749,4915711.55,222.2548864,"""-""",11.5,1.51,0.83800715,36.37817723,-
838104,万吉科技,0.28,0.2294,72536335.91,42.43744648,6840943.58,30.54720104,"""-""",15.89,2.17,-0.15575438,29.47319114,-
838974,际动网络,0.31,0.32,56170956.59,116.006283,6738794.22,198.8952836,"""-""",22.83,1.51,-0.58877275,59.39594911,-
837866,数字动力,0.37,0.26,30771272.25,56.5376463,7415327.19,15.7136369,"""-""",34.16,1.27,0.12964422,48.88347439,-
870466,金鑫矿业,0.97,5.8,96396721.77,12.37330638,29706554.22,107.3206275,"""-""",30.63,21.88,5.88216657,36.78228635,-
837781,重交再生,0.51,0.75,244559429.1,48.99554428,18344164.03,35.00989008,"""-""",34.86,1.7,0.09613029,23.80962323,-
871102,混沌天成,0,0.006,413270351.7,182.9993488,-3446602.28,-106.3560619,"""-""",-0.38,1.27,1.05594811,"""-""",-
837087,五福坊,0.12,0.06,179952232.3,4.80631856,4935827.82,556.5006414,"""-""",11.8,1.21,0.04049671,22.94084466,-
836093,优雅电商,-0.3,"""-""",86652174.03,40.93888978,-5403341.38,-3105.107502,"""-""",-21.79,1.04,-0.80229587,21.98862301,-
300701,森霸股份,0.78,0.76,155445813.4,17.52569138,46842074.93,29.72944556,"""-""",30.46,2.84713571,0.96720049,50.75992511,电子元件
835539,中宇万通,0.78,0.78,103309610.2,409.5974908,13357660.17,82.83029249,"""-""",37.58,2.62,-0.2230905,37.40017682,-
835354,格润牧业,0.72,0.67,221981859.1,90.93625435,31021404.58,134.8837311,"""-""",37.6,2.71,-0.29470771,23.32829462,-
835887,正凯新材,0.23,0.02,104283581.1,-17.24689094,6986040.61,9.63888362,"""-""",16.15,1.56,0.12928002,13.81374761,-
835516,康铭泰克,0.05,-0.22,9236272.18,54.23685395,575345.02,186.7594393,"""-""",5.35,1.08,-0.23471315,87.41870987,-
835212,多想互动,0.89,0.83,100859410.7,54.50549784,18518176.65,66.26151919,"""-""",44.71,2.47,-0.2096052,34.15583575,-
600319,亚星化学,0.08,-0.46,1457437579,11.12724297,26781674.57,108.0727731,497.1617,-18.84,0.02328777,0.1614424,4.21112695,化工行业
600004,白云机场,0.84,1.21,6166683056,9.48328738,1393853026,11.24902712,-6.9039,13.53,9.02390599,1.70086093,39.61037319,民航机场
973,佛塑科技,0.13,0.1,2465590456,-14.59450492,125655139.5,51.93754312,272.705,6,2.21624086,0.31876123,24.73925325,塑胶制品
971,高升控股,0.25,0.25,665995269.6,323.1067665,111042531,4167.699598,538.5247,5.59,6.86908543,0.11679633,32.89515176,电子信息
600975,新五丰,0.3,0.29,1691374322,27.55109773,196621129.7,431.9445101,-114.2489,16.97,1.8749949,0.21087239,17.30776129,农牧饲渔
600980,北矿科技,0.2428,0.2029,397827369.7,-3.4551944,36963712.19,-2.08068698,233.2577,7.38,3.41353658,-0.41056338,30.34556075,机械行业
600268,国电南自,0.05,-0.13,5893489455,5.51604221,31512021.43,3.49670997,7768.225,1.67,2.97633357,0.73347711,22.96373977,输配电气
600266,北京城建,0.92,0.92,11627832785,26.68963161,1443561366,1.01672846,203.6922,7.39,12.54871978,-1.11229703,30.71571754,房地产
600265,ST景谷,0.26,-0.36,70718280.47,-19.49849554,33709499.26,137.0235442,-93.5992,"""-""",0.15631433,-0.24615992,6.90472607,木业家具
600233,圆通速递,0.5703,0.5402,16817825633,39.03622754,1371935237,91.24158638,-58.7998,27.81,2.90840543,0.66600559,13.55759232,交运物流
600036,招商银行,2.46,2.42,2.0972E+11,3.74942299,62081000000,7.60018026,-41.2276,16.27,15.95,-4.78,"""-""",银行
600009,上海机场,1.46,1.46,6951474481,10.59716422,2805650702,10.83250665,0.3982,13.17,11.57091033,1.33619108,45.13194761,民航机场
600007,中国国贸,0.68,0.68,2349397869,3.43944843,686340390,9.35974946,-19.5968,11.71,6.09055108,1.10982169,55.35936008,房地产
400,许继电气,0.8617,0.8189,9607009638,30.77343784,868925025.2,20.57739978,362.1289,13.02,6.99991847,1.23671735,23.26968309,输配电气
601899,紫金矿业,0.09,0.05,78851137811,6.12024946,1839798820,11.12099773,-53.1344,6.66,0.12888355,0.0399321,11.50128105,贵金属
601633,长城汽车,1.16,1.1344,98615702427,29.70094248,10551158884,30.91852143,46.4128,24.73,5.1817035,0.96802299,24.46418626,汽车行业
200152,山航B,1.33,1.02,13742365546,13.48920124,532834567.2,0.10776182,-155.5957,14.88,9.59043207,6.06763997,13.47797171,交运物流
600970,中材国际,0.29,0.17,19006932676,-15.88448789,511383431.1,-23.01631264,-83.8616,7.73,3.90697477,1.36801947,12.23907241,水泥建材
600462,九有股份,0.0126,0.0104,412396481.8,64.55883024,6737802.74,118.8218657,-23.9152,2.34,0.54598469,-0.34454897,8.85593748,电子元件
600449,宁夏建材,0.12,0.1,3688900584,15.83925727,57649875.49,189.7625929,-123.743,1.38,8.83127027,1.25181715,28.94370648,水泥建材
600588,用友网络,0.14,0.09,5113348861,14.87387963,197391725,-39.02869956,415.9938,3.52,3.88,0.61,68.63959314,软件服务
600398,海澜之家,0.7,0.68,16999591676,7.38770672,3122647317,5.74019907,10.3865,34.64,2.23560097,0.6516667,38.99046765,纺织服装
600560,金自天正,0.0888,0.0602,465085990.5,-13.2678071,19854084.28,9.11637215,7172.1643,2.75,3.25809888,-0.29129054,30.62291816,机械行业
951,中国重汽,0.62,0.61,21118994688,9.06511094,418178912.7,50.14326831,190.0429,8.88,7.28946525,-0.45960916,10.53558444,汽车行业
918,嘉凯城,0.22,-1.09,3074342290,-24.19615635,398830999,117.110201,655.5507,17.23,1.70602635,-0.46272102,5.33937106,房地产
905,厦门港务,0.39,0.19,8991946823,17.09562156,206607920.5,-21.68076154,107.1859,6.56,4.88148487,0.5792529,6.02631751,港口水运
600188,兖州煤业,0.4401,0.2953,1.02282E+11,47.7844979,2161814000,140.2037663,145.9111,5.17,7.41002635,1.26943581,12.97683639,煤炭采选
600548,深高速,0.536,0.461,4532209157,32.49832959,1169353231,-24.68692797,-32.9224,9.35,5.81192609,0.9751646,44.11265613,高速公路
600531,豫光金铅,0.2,0.16,13565499633,23.60117865,176422202.5,1310.772236,368.2413,12.16,2.77218568,-1.02691842,6.23011453,有色金属
576,广东甘化,0.23,-0.3,473199768.2,18.85190985,102406191,-42.24802953,576.1966,8.15,2.93559247,0.00285081,-8.67761392,造纸印刷
776,广发证券,1.05,1.04,20714347818,-38.07438475,8030106629,-39.17053198,-14.3654,10.29,10.30433095,-2.77548387,"""-""",券商信托
600826,兰生股份,2,0.28,3029468620,8.24940079,840451288.3,64.49225272,-98.3442,23.77,9.15422573,-0.56439202,5.52173977,国际贸易
600819,耀皮玻璃,0.24,-0.36,2943011024,7.10647731,225774569.7,161.9804754,473.9567,7.55,3.23165282,0.47051514,20.31766495,玻璃陶瓷
900918,耀皮B股,0.24,-0.36,2943011024,7.10647731,225774569.7,161.9804754,473.9567,7.55,3.23165282,0.47051514,20.31766495,玻璃陶瓷
2882,金龙羽,0.342,0.3326,1791683841,6.77384208,117986917.6,23.46270645,-24.869,16.27,2.25306394,0.50997041,16.27745321,输配电气
2862,实丰文化,0.67,0.65,405267622.6,-3.17906744,40076656.65,-6.29792488,-26.3559,14.56,4.92,1.07,25.04849489,文教休闲
2839,张家港行,0.42,0.41,2439481249,0.98284442,689470806.2,2.44589413,-4.8424,9.68,4.5036654,3.85153181,"""-""",银行
601969,海南矿业,-0.15,-0.16,907665418,-13.60377401,-285775980.3,-2904.077945,-365.5726,-6.88,2.14207214,0.20793117,14.39163738,钢铁行业
603716,塞力斯,0.97,0.94,627328056.9,18.43983107,68917864.86,12.13572971,39.7467,12.59,16.56093408,-0.33404225,34.82723569,医疗行业
603669,灵康药业,0.59,0.36,478588633.3,-13.0857901,153925186.8,2.82637877,87.1737,13.55,4.49788438,0.70104016,57.66359218,医药制造
2865,钧达股份,0.62,0.55,922473174.4,20.50577226,55753654.06,20.98021778,28.9456,10.49,6.21703988,1.92046632,24.71579494,汽车行业
603019,中科曙光,0.36,0.27,4360148548,19.06097448,224250194.9,26.77141164,1050.8815,10.59,4.51763642,-0.3749559,20.85624087,电子信息
2772,众兴菌业,0.49,0.4194,585018459.4,22.00079052,158510283.4,38.58052257,-12.7704,10.71,6.11517793,0.62516217,39.12759289,农牧饲渔
603508,思维列控,1.17,1.05,610268419.6,-17.0128488,186917610,-30.86617329,132.9456,7.9,15.3006292,1.00059791,63.72161724,电子信息
603777,来伊份,0.69,0.62,3236497512,3.49682913,134114737.8,1.9197987,393.8411,11.71,7.81096483,1.34903521,45.70572445,商业百货
600602,云赛智联,0.179,0.017,4093837224,34.54224975,237720644.2,48.13678179,-92.8387,6.967,2.64700604,0.06564688,22.71227659,电子信息
900901,云赛B股,0.179,0.017,4093837224,34.54224975,237720644.2,48.13678179,-92.8387,6.967,2.64700604,0.06564688,22.71227659,电子信息
601231,环旭电子,0.37,0.36,23983883717,-12.01822508,805581752.3,5.8417084,3.0705,11.27,3.46284427,0.73554876,10.78084715,电子元件
666,经纬纺机,0.77,0.72,10426244475,0.29964987,544552470.4,18.9103179,-24.6298,8.52,9.54714469,0.57738022,47.71710589,多元金融
601088,中国神华,1.142,1.175,1.83127E+11,3.42126516,22712000000,40.68384539,-27.731,7.51,15.7045229,4.12,39.51246949,煤炭采选
2028,思源电气,0.49,0.4,4403730404,10.16429559,351425056.7,-8.03178927,21.0292,8.7,5.52945117,0.22390134,35.2716643,输配电气
300270,中威电子,0.16,0.12,295156648,16.91557103,43555745.72,2.31393507,419.8531,7.24,2.29683679,0.32768685,43.69897663,安防设备
2466,天齐锂业,1.38,1.78,3904564233,109.1495544,1512050935,510.0347552,-32.4368,39.41,4.61706789,1.78633003,71.24779127,化工行业
300038,梅泰诺,0.5677,0.4237,984218702.6,28.14523855,108104837.4,91.34824212,21.7657,5.28,10.30614413,0.84414465,31.326951,通讯行业
2357,富临运业,0.3026,0.2981,1190372546,-7.82500493,94855781.47,-47.2116701,-133.6058,9.56,3.24874378,0.75784736,28.91403408,交运物流
300007,汉威科技,0.31,0.07,1107719248,48.34493368,90629460.02,15.23646262,85.6705,7.24,4.41926589,0.68745161,38.6263013,仪器仪表
300256,星星科技,0.23,0.0312,4993936924,28.53678447,146051894.7,124.4244806,-9.5522,4.46,5.1721121,0.47769142,14.88276261,塑胶制品
2229,鸿博股份,0.0409,0.0014,846376612.6,28.09988325,12680057.52,38.22455218,256.2853,1.12,4.94446434,0.38074859,30.36289446,造纸印刷
2372,伟星新材,0.67,0.85,3321493432,20.93543114,670703528.4,38.45781307,14.8425,26.15,3.54140288,1.24952551,46.54773255,水泥建材
2232,启明信息,0.1119,0.006,1269874504,-8.18668491,45717077.64,1416.00031,6182.6413,4.43,2.57300003,0.33916753,18.87252538,软件服务
2202,金风科技,0.8339,1.0276,26395829300,-12.19565605,3002981951,5.38638625,24.8571,16.87,6.75589711,1.13416057,29.26377156,输配电气
601158,重庆水务,0.22,0.18,4453660598,-0.7673209,1068097794,-31.15995239,-137.8742,8.03,2.79442093,0.44357826,37.58740311,公用事业
601099,太平洋,0.1,0.099,1803972312,-34.24248747,667720967,-41.06898324,166.536,5.87,1.73366025,-0.59057213,"""-""",券商信托
513,丽珠集团,1.52,1.32,7651775285,15.57671132,784353607.1,25.97203933,-17.5646,15.48,15.28,3.00475573,64.08953112,医药制造
628,高新发展,0.094,0.075,1113763304,-37.10246469,29366714.31,-37.07407069,-104.4369,4.11,2.34453754,0.20550804,14.91112256,工程建设
600859,王府井,1.189,0.544,23480285476,2.69793673,767129800.4,-13.06797502,37.5754,10.853,12.16129162,1.90172468,21.33606836,商业百货
601607,上海医药,1.1887,1.088,1.20765E+11,14.45087775,3196394645,11.10207535,2.0029,10.39,11.76035895,0.72396123,11.78637002,医药制造
600841,上柴股份,0.11,0.09,2545121535,17.65623193,97857769.07,5.29939692,112.115,2.8,4.07433271,0.06155796,15.31519551,机械行业
900920,上柴B股,0.11,0.09,2545121535,17.65623193,97857769.07,5.29939692,112.115,2.8,4.07433271,0.06155796,15.31519551,机械行业
600836,界龙实业,-0.017,-0.036,1733092234,12.32543198,-10983428.3,-160.1720736,-448.126,-1.26,1.29765946,0.54164674,16.36163283,包装材料
550,江铃汽车,1.53,1,26633948551,8.58637032,1318016125,-40.68497361,-42.3029,10.74,14.37561981,5.32126742,22.60733364,汽车行业
200550,江铃B,1.53,1,26633948551,8.58637032,1318016125,-40.68497361,-42.3029,10.74,14.37561981,5.32126742,22.60733364,汽车行业
543,皖能电力,0.5,0.49,10633470915,-5.87955473,889033049.7,-23.01549512,-54.1913,8.83,6.15383421,1.08386256,11.79507327,电力行业
600723,首商股份,0.449,0.414,10077403236,-7.8499602,295817498.4,-14.08343066,50.6143,8.74,5.28636503,0.60463904,23.17423537,商业百货
